url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/digital-twins/how-to-use-tags,Add tags,Add tags to digital twins - Azure Digital Twins,Implement tagging patterns for Azure Digital Twins,Learn how to implement marker and value tags on models and digital twins,"This article describes how to add different types of tags to models and digital twins, and how to query using the tags. You can use the concept of tags to further identify and categorize your digital twins. For example, you might want to replicate tags from existing systems, such asHaystack Tags, in your Azure Digital Twins instance. This document describes patterns that can be used to implement tags on digital twins. Tags are first added as properties within themodelthat describes a digital twi",2025-06-19T22:03:00.000Z,how-to,best-practices,0.75,True,"Provides patterns for marker/value tags, including how to model them and query them; product-specific modeling best practices and edge cases.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/overview,About Azure Digital Twins,What is Azure Digital Twins? - Azure Digital Twins,,"Overview of the Azure Digital Twins IoT platform, including its features and value.","Azure Digital Twinsis a platform as a service (PaaS) offering that enables the creation of twin graphs based on digital models of entire environments, which could be buildings, factories, farms, energy networks, railways, stadiums, and more—even entire cities. These digital models can be used to gain insights that drive better products, optimized operations, reduced costs, and breakthrough customer experiences. Azure Digital Twins can be used to design a digital twin architecture that represents",2025-01-28T12:10:00.000Z,overview,,0.1,False,"High-level product overview and value proposition without concrete limits, configs, or error details.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/quickstart-3d-scenes-studio,Get started with 3D Scenes Studio,Quickstart - Get started with 3D Scenes Studio (preview) - Azure Digital Twins,,"Learn how to use 3D Scenes Studio (preview) for Azure Digital Twins by following this demo, where you create a sample scene with elements and behaviors.","Azure Digital Twins3D Scenes Studio (preview)is an immersive 3D environment, where business and frontline workers can consume and investigate operational data from their Azure Digital Twins solutions with visual context. In this article, you set up all the required resources for using 3D Scenes Studio, including an Azure Digital Twins instance with sample data, and Azure storage resources. Then, you create a scene in the studio that connects to the sample Azure Digital Twins environment. This sa",2025-02-28T05:35:00.000Z,quickstart,,0.2,False,"Quickstart for 3D Scenes Studio; procedural setup and demo scene creation, not configuration references or quantified guidance.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/quickstart-azure-digital-twins-explorer,Get started with Azure Digital Twins Explorer,Quickstart - Get started with Azure Digital Twins Explorer - Azure Digital Twins,,"Learn how to use Azure Digital Twins Explorer by following this demo, where you use models to instantiate twins and interact with the twin graph.","This quickstart is an introduction to Azure Digital Twins, showing how Azure Digital Twins represents data and demonstrating what it's like to interact with a digital twin graph of a physical building. You use theAzure portal siteand theAzure Digital Twins Explorer, which is a tool for visualizing and interacting with Azure Digital Twins data in a web browser. In this quickstart, you look at prebuilt samplemodelsthat digitally define the concepts of aBuilding, aFloor, and aRoom, and use these mo",2025-02-27T23:02:00.000Z,quickstart,,0.2,False,"Introductory quickstart using portal and Explorer; step-by-step demo but no config tables, limits, or specialized troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-clause-from,FROM,Azure Digital Twins query language reference - FROM clause - Azure Digital Twins,Use FROM clause in Azure Digital Twins query language,Reference documentation for the Azure Digital Twins query language FROM clause,This document contains reference information on theFROM clausefor theAzure Digital Twins query language. The FROM clause is the second part of a query. It specifies the collection and any joins that the query will act on. This clause is required for all queries.,2025-01-28T12:10:00.000Z,reference,configuration,0.78,True,"Documents syntax and options for FROM in a custom query language, including joins and collections; these are detailed, product-specific query configurations.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-clause-join,JOIN,Azure Digital Twins query language reference - JOIN clause - Azure Digital Twins,Use JOIN clause in Azure Digital Twins graph queries,Reference documentation for the Azure Digital Twins query language JOIN clause,This document contains reference information on theJOIN clausefor theAzure Digital Twins query language. TheJOINclause is used in the Azure Digital Twins query language as part of theFROM clausewhen you want to query to traverse the Azure Digital Twins graph. This clause is optional while querying.,2025-01-27T08:00:00.000Z,reference,configuration,0.78,True,JOIN behavior in this service’s query language is proprietary; reference content is detailed configuration of query structure.,unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-clause-match,MATCH,Azure Digital Twins query language reference - MATCH clause - Azure Digital Twins,Use MATCH clause for graph traversal in Azure Digital Twins,Reference documentation for the Azure Digital Twins query language MATCH clause,"This document contains reference information on theMATCH clausefor theAzure Digital Twins query language. TheMATCHclause is used in the Azure Digital Twins query language as part of theFROM clause.MATCHallows you to specify which pattern should be followed while traversing relationships in the Azure Digital Twins graph (this is also known as a ""variable hop"" query pattern). This clause is optional while querying.",2025-01-27T08:00:00.000Z,reference,configuration,0.78,True,"MATCH clause is unique to this query language; reference will list patterns, syntax, and constraints that are not generally known.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-clause-select,SELECT,Azure Digital Twins query language reference - SELECT clause - Azure Digital Twins,Use SELECT clause in Azure Digital Twins query language,Reference documentation for the Azure Digital Twins query language SELECT clause,This document contains reference information on theSELECT clausefor theAzure Digital Twins query language. The SELECT clause is the first part of a query. It specifies the list of columns that the query will return. This clause is required for all queries.,2025-01-27T08:00:00.000Z,reference,configuration,0.78,True,"Reference for a proprietary query language; includes exact syntax, allowed forms, and examples that are product-specific configuration/query details.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-clause-where,WHERE,Azure Digital Twins query language reference - WHERE clause - Azure Digital Twins,Use WHERE clause in Azure Digital Twins queries,Reference documentation for the Azure Digital Twins query language WHERE clause,This document contains reference information on theWHERE clausefor theAzure Digital Twins query language. The WHERE clause is the last part of a query. It's used to filter the items that are returned based on specific conditions. This clause is optional while querying.,2025-01-27T08:00:00.000Z,reference,configuration,0.78,True,Documents filtering syntax and supported conditions for a custom query language; these are specific configuration rules for queries.,unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-functions,Functions,Azure Digital Twins query language reference - Functions - Azure Digital Twins,Use functions in Azure Digital Twins query language,Reference documentation for the Azure Digital Twins query language functions,This document contains reference information onfunctionsfor theAzure Digital Twins query language.,2025-01-27T08:00:00.000Z,reference,configuration,0.8,True,"Function reference will list function names, signatures, and behaviors unique to this query language, which are detailed configuration/query options.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-operators,Operators,Azure Digital Twins query language reference - Operators - Azure Digital Twins,Use operators in Azure Digital Twins query language,Reference documentation for the Azure Digital Twins query language operators,This document contains reference information onoperatorsfor theAzure Digital Twins query language.,2025-01-28T12:10:00.000Z,reference,configuration,0.8,True,"Operator reference defines supported operators, precedence, and semantics for this proprietary query language, which is expert configuration knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-query-reserved,Reserved keywords,Azure Digital Twins query language reference - Reserved keywords - Azure Digital Twins,Reserved keywords in Azure Digital Twins query language,Reference documentation for the Azure Digital Twins query language reserved keywords,This document contains the list ofreserved keywordsin theAzure Digital Twins query language. These words can't be used as identifiers in queries unless they'reescaped in double square brackets.,2025-02-07T23:03:00.000Z,reference,configuration,0.82,True,"Lists reserved words and escaping rules; this is a precise, product-specific reference that LLMs are unlikely to know exactly.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/reference-service-limits,Digital Twins service limits,Service limits - Azure Digital Twins,Azure Digital Twins service limits and adjustable quotas,Chart showing the limits of the Azure Digital Twins service.,"The following sections describe the service limits of Azure Digital Twins. Note Some areas of this service have adjustable limits. This is represented in the tables below with theAdjustable?column. When the limit can be adjusted, theAdjustable?value isYes. If your business requires raising an adjustable limit or quota above the default limit, you can request additional resources byopening a support ticket.",2025-01-28T12:10:00.000Z,reference,limits-quotas,0.96,True,Explicitly a service limits chart with numeric limits and an 'Adjustable?' column; matches limits-quotas criteria with exact values and adjustability info.,unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/resources-customer-data-requests,Customer data requests,Customer personal data requests in Azure Digital Twins - Azure Digital Twins,Handle customer personal data in Azure Digital Twins,"Learn about identifying, exporting, and deleting personal data from Azure Digital Twins.","To help keep you in control of personal data, this article describes how to identify, export, and delete personal customer data from Azure Digital Twins. Azure Digital Twins is a developer platform for creating secure digital representations of business environments. It can be used to store information about people and places, and works withMicrosoft Entra IDto identify users and administrators with access to the environment. To view, export, and delete personal data that may be referenced in a ",2025-06-17T08:00:00.000Z,concept-article,security,0.7,True,"Describes identifying, exporting, and deleting personal data; likely includes specific data locations, APIs, and procedures tied to compliance and access control.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/resources-migrate-from-preview-apis,Migrate from preview control plane APIs,Migrate from preview control plane APIs - Azure Digital Twins,Migrate from Azure Digital Twins preview control plane APIs,Migrate from preview API versions of the control plane to a stable GA version,"As of May 2, 2023, the following Azure Digital Twins preview control plane APIs are retired and are no longer maintained: This article explains how to migrate from these preview versions to the latest stable GA version of the API,2023-01-31. The GA version provides more capabilities, including time-series database connections and managed identity.",2025-06-17T22:02:00.000Z,concept-article,decision-making,0.7,True,"Migration guide from preview to GA API version; expected to compare versions, list breaking changes, and provide guidance on when/how to move, fitting decision-making and migration criteria.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-error-403-digital-twins,Error 403 (Forbidden),Troubleshoot Azure Digital Twins: Error 403 (Forbidden) - Azure Digital Twins,Fix Azure Digital Twins 403 Forbidden errors,Learn how to diagnose and resolve error 403 (Forbidden) failed service requests from Azure Digital Twins.,This article describes causes and resolution steps for receiving a 403 error from service requests to Azure Digital Twins. This information is specific to the Azure Digital Twins service.,2025-01-27T08:00:00.000Z,troubleshooting,troubleshooting,0.9,True,"Focused on HTTP 403 for this service; will map specific causes (permissions, auth) to resolutions, including product-specific roles or settings.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-error-404-digital-twins,Error 404 (Sub-Domain not found),Troubleshoot Azure Digital Twins: Error 404 (Sub-Domain not found) - Azure Digital Twins,Fix Azure Digital Twins 404 sub-domain not found errors,Learn how to diagnose and resolve error 404 (Sub-Domain not found) failed service requests from Azure Digital Twins.,This article describes causes and resolution steps for receiving a 404 error from service requests to Azure Digital Twins. This information is specific to the Azure Digital Twins service.,2025-04-21T08:00:00.000Z,troubleshooting,troubleshooting,0.9,True,Dedicated to 404 sub-domain errors; contains explicit symptom → cause → resolution steps unique to Azure Digital Twins routing/endpoint behavior.,unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-error-azure-digital-twins-explorer-authentication,Azure Digital Twins Explorer authentication error,Troubleshoot Azure Digital Twins Explorer: Authentication error - Azure Digital Twins,Resolve Azure Digital Twins Explorer authentication errors,Learn how to diagnose and resolve authentication errors in Azure Digital Twins Explorer.,This article describes causes and resolution steps for receiving authentication errors while runningAzure Digital Twins Explorer.,2025-06-17T08:00:00.000Z,troubleshooting,troubleshooting,0.86,True,"Explorer-specific auth troubleshooting; likely includes particular error messages, configuration checks, and fixes unique to this tool and service.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-error-cli-parse,CLI parsing failures,Troubleshoot CLI parsing failures - Azure Digital Twins,Resolve Azure Digital Twins CLI parse failed errors,Learn how to diagnose and resolve parsing failures with the Azure Digital Twins CLI command set.,"This article describes causes and resolution steps for various ""parse failed"" errors while runningaz dtcommands in the Azure CLI.",2025-04-18T11:09:00.000Z,troubleshooting,troubleshooting,0.86,True,"Covers specific 'parse failed' errors for az dt commands, mapping error text to causes (syntax, quoting, payload size) and resolutions.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-known-issues,Known issues,Troubleshoot known issues - Azure Digital Twins,Resolve known issues in Azure Digital Twins,Get help recognizing and mitigating known issues with Azure Digital Twins.,This article provides information about known issues associated with Azure Digital Twins.,2025-04-20T05:18:00.000Z,troubleshooting,troubleshooting,0.7,True,"Known-issues article generally lists specific symptoms, causes, and workarounds unique to the product, fitting the troubleshooting pattern.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-performance,Troubleshoot performance,Troubleshoot performance - Azure Digital Twins,Troubleshoot Azure Digital Twins performance issues,Tips for troubleshooting performance of an Azure Digital Twins instance.,"If you're experiencing delays or other performance issues when working with Azure Digital Twins, use the tips in this article to help you troubleshoot.",2025-06-17T22:02:00.000Z,troubleshooting,troubleshooting,0.66,True,"Performance troubleshooting tips for a specific service typically map symptoms to causes and resolutions (e.g., query patterns, throttling), which are product-specific troubleshooting details.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/troubleshoot-resource-health,Troubleshoot resource health,Troubleshoot resource health - Azure Digital Twins,,Learn how to use Azure Resource Health to check the health of your Azure Digital Twins instance.,"Azure Service Healthis a suite of experiences that can help you diagnose and get support for service problems that affect your Azure resources. It contains resource health, service health, and status information, and reports on both current and past health information.",2025-06-17T22:02:00.000Z,how-to,,0.45,False,"High-level use of Azure Resource Health; summary suggests conceptual guidance without detailed error codes, commands, or product-specific mappings.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/tutorial-code,Code a client app,Tutorial: Code a client app - Azure Digital Twins,Code a .NET client for Azure Digital Twins,"Follow this tutorial to learn how to write the minimal code for an Azure Digital Twins client app, using the .NET (C#) SDK.","Developers working with Azure Digital Twins commonly write client applications for interacting with their instance of the Azure Digital Twins service. This developer-focused tutorial provides an introduction to programming against the Azure Digital Twins service, using theAzure Digital Twins SDK for .NET (C#). It walks you through writing a C# console client app step by step, starting from scratch.",2025-02-18T23:02:00.000Z,tutorial,integrations,0.65,True,"Developer-focused tutorial for the Azure Digital Twins .NET SDK; likely includes SDK client construction, auth options, and method usage patterns specific to this service.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/tutorial-command-line-app,Use a sample client app,Tutorial: Create a graph in Azure Digital Twins (client app) - Azure Digital Twins,,Tutorial to build an Azure Digital Twins scenario using a sample command-line application,"In this tutorial, you build a graph in Azure Digital Twins using models, twins, and relationships. The tool for this tutorial is the sample command-line client application for interacting with an Azure Digital Twins instance. The client app is similar to the one written inCode a client app. You can use this sample to perform essential Azure Digital Twins actions such as uploading models, creating and modifying twins, and creating relationships. You can also look at thecode of the sampleto learn ",2025-02-14T08:00:00.000Z,tutorial,,0.4,False,Uses a sample command-line client app but primarily as a scenario walkthrough; description doesn’t indicate detailed SDK/API parameter references or config tables.,unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/tutorial-command-line-cli,Use the Azure CLI commands,Tutorial: Create a graph in Azure Digital Twins (CLI) - Azure Digital Twins,Use Azure CLI commands with Digital Twins,Tutorial that shows how to build an Azure Digital Twins scenario using the Azure CLI,"In this tutorial, you build a graph in Azure Digital Twins using models, twins, and relationships. The tool for this tutorial is theAzure Digital Twins command set for the Azure CLI. You can use the CLI commands to perform essential Azure Digital Twins actions such as uploading models, creating and modifying twins, and creating relationships. You can also look at thereference documentation for az dt command setto see the full set of CLI commands. In this tutorial, you will...",2025-04-28T22:06:00.000Z,tutorial,integrations,0.6,True,"Tutorial built around the az dt CLI command set; likely shows concrete command names, parameters, and usage patterns unique to Azure Digital Twins.",unchanged
https://learn.microsoft.com/en-us/azure/digital-twins/tutorial-end-to-end,Connect an end-to-end solution,Tutorial: Connect an end-to-end solution - Azure Digital Twins,,Follow this tutorial to learn how to build out an end-to-end Azure Digital Twins solution that's driven by device data.,"This Azure Digital Twins tutorial describes how to build out an end-to-end solution that demonstrates the functionality of the service. To set up a full end-to-end solution driven by live data from your environment, you can connect your Azure Digital Twins instance to other Azure services for management of devices and data. In this tutorial, you will...",2025-02-20T08:00:00.000Z,tutorial,,0.3,False,"End-to-end solution tutorial integrating multiple services; description doesn’t emphasize detailed config matrices, limits, or error mappings.",unchanged
